plate,mjd,fiberid,run2d,specobj_id,ra,dec,sn_median_r,z,zerr,zwarning,class,subclass
5995,56093,684,'v5_10_0',Decimal('6749958060234481664'),201.91478,23.619257,11.39,0.69023,0.000117,0,'QSO','BROADLINE'
5997,56309,138,'v5_10_0',Decimal('6752059780334854144'),200.44387,26.86393,50.07,0.844604,0.000113,0,'QSO','BROADLINE'
5999,56089,710,'v5_10_0',Decimal('6754468806620323840'),203.17128,25.872695,40.51,0.930753,0.000118,0,'QSO','BROADLINE'
6000,56102,660,'v5_10_0',Decimal('6755580962849923072'),201.73828,27.55466,29.96,0.782698,0.000108,0,'QSO','BROADLINE'
6483,56341,26,'v5_10_0',Decimal('7299216349271662592'),197.20244,28.328577,7.08,1.86384,0.000393,0,'QSO','BROADLINE'
6487,56362,154,'v5_10_0',Decimal('7303755133623443456'),197.86839,31.097809,34.23,1.33358,0.000219,0,'QSO','BROADLINE'
6487,56362,160,'v5_10_0',Decimal('7303756782890885120'),197.83827,31.207322,9.95,4.67641,0.001196,0,'QSO','BROADLINE'
6487,56362,270,'v5_10_0',Decimal('7303787019460648960'),197.24953,30.755166,9.89,0.738863,0.000127,0,'QSO','BROADLINE'
6487,56362,284,'v5_10_0',Decimal('7303790867751346176'),197.12366,30.094174,41.47,0.808222,8.70E-05,0,'QSO','BROADLINE'
6487,56362,789,'v5_10_0',Decimal('7303929681094352896'),197.69909,32.421771,3.67,3.00912,0.000148,0,'QSO','BROADLINE'
6488,56364,956,'v5_10_0',Decimal('7305101485645209600'),197.05569,33.059392,9.41,0.667711,0.000114,0,'QSO','BROADLINE'
6491,56337,596,'v5_10_0',Decimal('7308380228866252800'),202.78456,30.509147,36.52,0.849875,3.60E-05,0,'QSO','BROADLINE'
6492,56362,190,'v5_10_0',Decimal('7309394528762306560'),202.72198,31.325157,33.21,0.242196,1.60E-05,0,'QSO','BROADLINE'
6620,56368,439,'v5_10_0',Decimal('7453578161537654784'),197.28946,42.346891,21.5,1.32707,0.000203,0,'QSO','BROADLINE'
6621,56366,274,'v5_10_0',Decimal('7454658706556297216'),196.63183,43.850113,41.8,0.755154,0.00019,0,'QSO','BROADLINE'
6621,56366,690,'v5_10_0',Decimal('7454773055765585920'),196.43946,44.557904,10.96,0.507805,5.90E-05,0,'QSO','STARFORMING BROADLINE'
6625,56386,124,'v5_10_0',Decimal('7459121074833170432'),201.16739,45.026074,1.55,0.774549,0.000112,0,'QSO','BROADLINE'
6626,56330,552,'v5_10_0',Decimal('7460364621544660992'),204.2117,43.62776,1.25,1.07075,0.000372,0,'QSO',''
6627,56369,480,'v5_10_0',Decimal('7461470730896515072'),201.76723,44.584732,25.81,0.330718,4.00E-05,0,'QSO','BROADLINE'
6627,56369,974,'v5_10_0',Decimal('7461606520582545408'),204.89219,44.825379,26.67,1.36068,0.00018,0,'QSO','BROADLINE'
6743,56385,984,'v5_10_0',Decimal('7592213658823794688'),203.84736,49.109818,27.83,2.80556,0.000205,0,'QSO','BROADLINE'
6744,56399,556,'v5_10_0',Decimal('7593221911221346304'),203.60023,49.997145,4.77,0.429106,3.90E-05,0,'QSO','STARBURST BROADLINE'
6748,56371,744,'v5_10_0',Decimal('7597777187425460224'),203.97989,48.468361,18.23,0.207988,2.10E-05,0,'QSO','BROADLINE'
6748,56371,957,'v5_10_0',Decimal('7597835736419639296'),205.7127,47.940728,35.41,1.67401,0.000134,0,'QSO','BROADLINE'
6754,56414,615,'v5_10_0',Decimal('7604497128337940480'),198.43159,51.136772,11.65,1.70899,0.000195,0,'QSO','BROADLINE'
6754,56414,838,'v5_10_0',Decimal('7604558426111188992'),199.9425,51.801608,41.72,1.05619,0.000113,0,'QSO','BROADLINE'
6759,56416,54,'v5_10_0',Decimal('7609972421399912448'),198.41674,51.858183,23.88,1.87898,0.000219,0,'QSO','BROADLINE'
6760,56425,44,'v5_10_0',Decimal('7611095572678680576'),199.38851,53.915003,19.37,0.63195,1.90E-05,0,'QSO','BROADLINE'
6760,56425,58,'v5_10_0',Decimal('7611099420969377792'),198.85962,53.997327,24.36,0.724121,0.000177,0,'QSO','BROADLINE'
6810,56447,156,'v5_10_0',Decimal('7667421354715488256'),204.94708,59.202889,11.48,0.382618,5.70E-05,0,'QSO','AGN BROADLINE'
6810,56447,224,'v5_10_0',Decimal('7667440046413160448'),204.38875,59.106273,38.34,1.08807,0.000155,0,'QSO','BROADLINE'
6816,56444,282,'v5_10_0',Decimal('7674211388722487296'),205.32115,60.272236,27.18,1.29873,0.000193,0,'QSO','BROADLINE'
6817,56455,714,'v5_10_0',Decimal('7675456036069679104'),200.54307,62.338649,33.63,2.79606,0.000606,0,'QSO','BROADLINE'
6821,56396,494,'v5_10_0',Decimal('7679899161567666176'),204.52134,63.631289,2.52,3.16102,-1,0,'QSO','BROADLINE'
6825,56717,176,'v5_10_0',Decimal('7684315355406114816'),205.60923,65.39676,26.59,0.899891,9.40E-05,0,'QSO','BROADLINE'
6825,56717,218,'v5_10_0',Decimal('7684326900278206464'),205.35929,65.700664,10.26,0.491198,3.20E-05,0,'QSO','BROADLINE'
6825,56717,736,'v5_10_0',Decimal('7684469287034003456'),204.21449,66.453328,44.09,1.25123,0.000135,0,'QSO','BROADLINE'
6827,56428,610,'v5_10_0',Decimal('7686686447382798336'),204.07544,55.578036,17.96,0.682682,9.50E-05,0,'QSO','BROADLINE'
6828,56430,110,'v5_10_0',Decimal('7687674908369723392'),201.8019,55.089688,29.83,1.50196,0.000219,0,'QSO','BROADLINE'
6828,56430,706,'v5_10_0',Decimal('7687838735602262016'),200.10975,56.441904,10.58,0.443888,4.20E-05,0,'QSO','STARBURST BROADLINE'
6829,56453,704,'v5_10_0',Decimal('7688964086139166720'),202.11277,58.310345,13.77,3.13644,0.000122,0,'QSO','BROADLINE'
6829,56453,734,'v5_10_0',Decimal('7688972332476375040'),202.00522,57.520302,36.4,2.06139,0.000383,0,'QSO','BROADLINE'
6829,56453,800,'v5_10_0',Decimal('7688990474418233344'),202.52564,58.170279,52.3,1.48768,0.000151,0,'QSO','BROADLINE'
6967,56447,302,'v5_10_0',Decimal('7844227772264194048'),196.04626,60.697766,26.9,1.07774,0.00022,0,'QSO','BROADLINE'
6967,56447,672,'v5_10_0',Decimal('7844329477089763328'),195.87011,62.07177,7.56,1.07917,0.000511,0,'QSO','BROADLINE'
7117,56685,310,'v5_10_0',Decimal('8013114961306820608'),198.77452,59.032648,27.84,1.92721,0.00048,0,'QSO','BROADLINE'
7117,56685,489,'v5_10_0',Decimal('8013164164452163584'),197.4215,58.925274,17.15,1.23206,0.00023,0,'QSO','BROADLINE'
7407,56772,164,'v5_10_0',Decimal('8339585803576385536'),203.25348,45.302508,40.65,0.319412,1.80E-05,0,'QSO','STARBURST BROADLINE'
7409,56809,204,'v5_10_0',Decimal('8341848599127105536'),200.5945,46.759792,33.26,0.374391,2.80E-05,0,'QSO','BROADLINE'
7411,56776,104,'v5_10_0',Decimal('8344072910596448256'),198.58599,46.638966,3.55,1.71903,0.00032,0,'QSO','BROADLINE'
7413,56769,151,'v5_10_0',Decimal('8346337629554319360'),196.13738,46.712583,26.75,0.445895,4.90E-05,0,'QSO','STARBURST BROADLINE'
7414,56748,303,'v5_10_0',Decimal('8347505310550695936'),196.51868,45.568191,19.25,0.327078,2.70E-05,0,'QSO','STARBURST BROADLINE'
7414,56748,396,'v5_10_0',Decimal('8347530874196041728'),196.08013,45.840939,19.79,0.342258,1.70E-05,0,'QSO','BROADLINE'
8223,57429,101,'v5_10_0',Decimal('9258302821274460160'),198.43159,51.136756,10.31,1.70777,0.00021,0,'QSO','BROADLINE'
299,51671,39,'26',Decimal('336654820419069952'),206.4495,-0.389813,35.1,1.09511,0.000187,0,'QSO','BROADLINE'
300,51666,75,'26',Decimal('337790615846676480'),207.96033,-0.127446,40.11,1.44055,0.000161,0,'QSO','BROADLINE'
300,51666,614,'26',Decimal('337938775038519296'),208.13575,0.714603,23.54,1.1569,0.000257,0,'QSO','BROADLINE'
300,51943,71,'26',Decimal('337789520982337536'),207.96033,-0.127446,44.93,1.44031,0.00013,0,'QSO','BROADLINE'
300,51943,616,'26',Decimal('337939329441622016'),208.13575,0.714603,24.65,1.15725,0.000248,0,'QSO','BROADLINE'
301,51641,562,'26',Decimal('339050380874770432'),210.30006,1.186747,5.77,1.76984,0.000457,0,'QSO','BROADLINE'
301,51942,565,'26',Decimal('339051210558433280'),210.30006,1.186747,7.71,1.76895,0.000313,0,'QSO','BROADLINE'
303,51615,536,'26',Decimal('341295033426667520'),213.95711,0.899035,34.9,1.04097,0.000265,0,'QSO','BROADLINE'
497,51989,30,'26',Decimal('559580533407901696'),209.54461,65.627699,21.73,1.11225,0.000268,0,'QSO','BROADLINE'
497,51989,98,'26',Decimal('559599225105573888'),207.10697,65.104616,7.57,0.498446,0.000153,0,'QSO','BROADLINE'
498,51973,152,'26',Decimal('560739968150956032'),212.20339,65.091116,22.34,1.94129,0.00019,0,'QSO','BROADLINE'
498,51973,399,'26',Decimal('560807862993971200'),209.9023,65.158827,22.13,1.73397,0.00028,0,'QSO','BROADLINE'
498,51984,159,'26',Decimal('560741892480854016'),212.20339,65.091116,34.81,1.94078,0.000137,0,'QSO','BROADLINE'
498,51984,392,'26',Decimal('560805939033171968'),209.9023,65.158827,38.48,1.73399,0.000174,0,'QSO','BROADLINE'
530,52026,363,'26',Decimal('596826765297477632'),206.93994,3.180704,24.34,0.898488,0.000155,0,'QSO','BROADLINE'
531,52028,91,'26',Decimal('597877898447185920'),210.30004,1.186756,5.59,1.7707,0.000408,0,'QSO','BROADLINE'
532,51993,606,'26',Decimal('599145359888902144'),212.80613,3.021447,27.87,1.35265,0.000231,0,'QSO','BROADLINE'
533,51994,88,'26',Decimal('600128873056724992'),213.96291,1.378499,28.22,1.23732,0.000244,0,'QSO','BROADLINE'
584,52049,321,'26',Decimal('657613815780763648'),214.8346,5.185897,27.66,0.787119,6.20E-05,0,'QSO','BROADLINE'
605,52353,272,'26',Decimal('681244249907292160'),209.17639,61.96918,7.2,2.22475,0.000727,0,'QSO','BROADLINE'
606,52365,168,'26',Decimal('682341562713139200'),213.65372,61.954278,40.22,1.02466,0.000179,0,'QSO','BROADLINE'
606,52365,175,'26',Decimal('682343486858487808'),213.14611,61.669358,39.49,0.844705,0.000126,0,'QSO','BROADLINE'
787,52320,118,'26',Decimal('886115701201332224'),210.59675,59.990201,22.74,1.09198,0.000201,0,'QSO','BROADLINE'
788,52338,343,'26',Decimal('887303448939227136'),210.59675,59.990201,30.85,1.09215,0.000132,0,'QSO','BROADLINE'
1043,52465,286,'26',Decimal('1174392259274106880'),206.22444,51.838281,20.41,1.5293,0.000208,0,'QSO','BROADLINE'
1046,52460,277,'26',Decimal('1177767485009586176'),216.25104,49.791475,32.37,3.0308,0.000151,0,'QSO','BROADLINE'
1285,52723,448,'26',Decimal('1446904571279468544'),209.6167,48.24633,25.4,1.40553,0.000242,0,'QSO','BROADLINE'
1287,52728,191,'26',Decimal('1449085727554955264'),214.92146,45.543809,19.46,1.50564,0.000344,0,'QSO','BROADLINE'
1287,52728,404,'26',Decimal('1449144276549134336'),214.96605,47.150381,25.83,2.27481,0.000354,0,'QSO','BROADLINE'
1323,52797,188,'26',Decimal('1489617300725196800'),208.63457,54.47515,20.85,0.110406,1.30E-05,0,'GALAXY','AGN'
1345,52814,249,'26',Decimal('1514403866513270784'),205.84268,41.946147,11.68,0.29813,9.00E-05,0,'QSO','BROADLINE'
1345,52814,634,'26',Decimal('1514509694507444224'),208.42384,43.18126,28.35,1.11328,0.000358,0,'QSO','BROADLINE'
1347,52823,529,'26',Decimal('1516732632291895296'),212.9989,42.66399,31.23,0.885794,0.000171,0,'QSO','BROADLINE'
1378,53061,113,'26',Decimal('1551521184187705344'),209.5212,39.588432,31.2,0.877242,0.00011,0,'QSO','BROADLINE'
1381,53089,427,'26',Decimal('1554985196040775680'),216.2561,38.350148,38.54,1.14341,0.000223,0,'QSO','BROADLINE'
1394,53108,624,'26',Decimal('1569676046096164864'),215.67927,44.289303,18.84,3.60508,0.000701,0,'QSO','BROADLINE'
1671,53446,464,'26',Decimal('1881506345497159680'),211.34427,49.66901,12.58,0.212985,7.80E-05,0,'QSO','BROADLINE'
1701,53142,523,'26',Decimal('1915299555398674432'),207.37436,12.451928,21.93,1.72044,0.000246,0,'QSO','BROADLINE'
1702,53144,397,'26',Decimal('1916390820722796544'),208.27645,11.634643,41.94,1.62661,0.000169,0,'QSO','BROADLINE'
1704,53178,638,'26',Decimal('1918708866682480640'),212.61726,13.997281,28.02,2.20212,0.000209,0,'QSO','BROADLINE'
1807,54175,244,'26',Decimal('2034568271918819328'),209.45168,8.032903,26.89,1.71391,0.000272,0,'QSO','BROADLINE'
1810,53794,267,'26',Decimal('2037952287439087616'),212.91634,7.682548,24.79,1.09748,0.000207,0,'QSO','BROADLINE'
1811,53533,528,'26',Decimal('2039149926100789248'),215.79378,9.565873,38.38,1.42722,0.000274,0,'QSO','BROADLINE'
1840,53472,140,'26',Decimal('2071694369747920896'),215.85858,32.872332,43.33,1.90401,0.000146,0,'QSO','BROADLINE'
2014,53460,271,'26',Decimal('2267636962343020544'),206.40393,38.386807,17.85,1.8521,0.000267,0,'QSO','BROADLINE'
2024,53503,17,'26',Decimal('2278826143144503296'),207.7891,32.013616,27.9,1.12323,0.000218,0,'QSO','BROADLINE'
2024,53503,217,'26',Decimal('2278881118725892096'),206.18471,31.83547,25.11,1.43873,0.000229,0,'QSO','BROADLINE'
2114,53848,105,'26',Decimal('2380181329804290048'),207.5987,26.878647,29.83,1.62057,0.000187,0,'QSO','BROADLINE'
2115,53535,623,'26',Decimal('2381449611215661056'),208.99952,26.010843,40.78,0.851039,6.90E-05,0,'QSO','BROADLINE'
2116,53854,621,'26',Decimal('2382574966718621696'),209.71864,29.903667,36.2,0.113291,7.50E-05,0,'QSO','STARBURST BROADLINE'
2119,53792,625,'26',Decimal('2385953764910589952'),211.61087,25.15585,34.46,0.866799,9.20E-05,0,'QSO','BROADLINE'
2120,53852,221,'26',Decimal('2386968615149660160'),209.68909,26.969028,19.57,0.330646,4.60E-05,0,'QSO','BROADLINE'
2123,53793,90,'26',Decimal('2390310304874522624'),212.00624,26.108965,32.14,0.82445,9.70E-05,0,'QSO','BROADLINE'
2125,53795,480,'26',Decimal('2392669307105470464'),212.95087,31.375758,23.47,1.2635,0.000154,0,'QSO','BROADLINE'
2126,53794,572,'26',Decimal('2393820495762974720'),214.00504,29.658322,21.72,1.58619,0.000462,0,'QSO','BROADLINE'
2127,53859,60,'26',Decimal('2394805659271981056'),214.6949,25.926548,28.53,1.94446,0.000269,0,'QSO','BROADLINE'
2128,53800,242,'26',Decimal('2395981585968031744'),213.50262,23.59865,21.74,1.76973,0.000173,0,'QSO','BROADLINE'
2129,54252,597,'26',Decimal('2397205075115141120'),216.24482,31.128426,25,1.22616,0.000227,0,'QSO','BROADLINE'
2130,53881,397,'26',Decimal('2398275993216247808'),214.86419,28.593864,14.34,0.968073,0.000826,0,'QSO',''
2654,54231,5,'26',Decimal('2988139798134286336'),206.09311,20.353224,19.23,1.07595,0.000249,0,'QSO','BROADLINE'
2746,54232,327,'26',Decimal('3091811100266620928'),214.44182,16.420071,26.22,1.71966,0.000266,0,'QSO','BROADLINE'
2757,54509,258,'26',Decimal('3104177037313599488'),210.34216,17.05247,32.2,1.79632,0.000175,0,'QSO','BROADLINE'
2758,54523,634,'26',Decimal('3105406291548334080'),214.04444,18.239312,15.65,2.01971,0.000208,0,'QSO','BROADLINE'
2770,54510,555,'26',Decimal('3118895374857693184'),209.9594,20.784298,40.35,1.4463,0.000137,0,'QSO','BROADLINE'
2784,54529,73,'26',Decimal('3134525482721110016'),210.76249,21.996705,34.41,0.683819,5.40E-05,16,'GALAXY',''
2784,54529,75,'26',Decimal('3134526032476923904'),210.64356,21.997676,48.58,0.066491,2.50E-05,16,'QSO','STARBURST BROADLINE'
2786,54540,87,'26',Decimal('3136781131010041856'),214.624,21.367395,22.66,1.47357,0.000209,0,'QSO','BROADLINE'
2786,54540,589,'26',Decimal('3136919119719327744'),215.28632,22.688176,38.43,2.1823,7.80E-05,0,'QSO','BROADLINE'
3852,55243,512,'v5_10_0',Decimal('4337107266610110464'),205.97591,37.973593,3.37,2.5869,0.000404,0,'QSO','BROADLINE'
3854,55247,24,'v5_10_0',Decimal('4339224926072315904'),211.93333,36.019315,4.79,0.782692,7.70E-05,0,'QSO','BROADLINE'
3855,55268,956,'v5_10_0',Decimal('4340607012540751872'),214.25969,36.81098,2.2,1.00412,0.000101,0,'QSO','BROADLINE'
3861,55274,98,'v5_10_0',Decimal('4347126566838312960'),209.62356,31.937313,11.65,1.06451,0.000112,0,'QSO','BROADLINE'
3861,55274,422,'v5_10_0',Decimal('4347215627280162816'),207.7891,32.013618,47.39,1.12151,0.000128,0,'QSO','BROADLINE'
3862,55276,840,'v5_10_0',Decimal('4348456426185662464'),211.70539,33.133987,11.07,1.73032,0.000202,0,'QSO','BROADLINE'
3864,55649,576,'v5_10_0',Decimal('4350635664489816064'),215.85857,32.872326,45.15,1.90432,0.000139,0,'QSO','BROADLINE'
3866,55623,74,'v5_10_0',Decimal('4352749475158007808'),214.82234,31.156452,34.41,0.839975,0.0001,0,'QSO','BROADLINE'
3866,55623,436,'v5_10_0',Decimal('4352848980960321536'),212.95086,31.375767,32.52,1.26364,0.000102,0,'QSO','BROADLINE'
3867,55652,810,'v5_10_0',Decimal('4354077685690900480'),216.24481,31.128426,31.26,1.22616,0.000153,0,'QSO','BROADLINE'
3987,55590,958,'v5_10_0',Decimal('4489226355402055680'),206.40392,38.386814,20.79,1.85216,0.000216,0,'QSO','BROADLINE'
4030,55634,214,'v5_10_0',Decimal('4537435542971719680'),213.9629,1.378477,34.03,1.23843,0.000181,0,'QSO','BROADLINE'
4030,55634,242,'v5_10_0',Decimal('4537443239553114112'),213.95711,0.899018,42.94,1.04123,0.000128,0,'QSO','BROADLINE'
4030,55634,550,'v5_10_0',Decimal('4537527901948452864'),212.80613,3.021488,35.96,1.35464,0.000176,0,'QSO','BROADLINE'
4037,55631,744,'v5_10_0',Decimal('4545462527559966720'),210.30004,1.186756,8.42,1.76957,0.000256,0,'QSO','BROADLINE'
4039,55648,788,'v5_10_0',Decimal('4547726422286770176'),206.93995,3.180731,39.32,0.900207,6.60E-05,0,'QSO','BROADLINE'
4040,55605,496,'v5_10_0',Decimal('4548772057123364864'),206.44948,-0.389828,37.83,1.09694,9.40E-05,0,'QSO','BROADLINE'
4040,55605,810,'v5_10_0',Decimal('4548858368786145280'),208.13573,0.714596,27.91,1.15801,0.000155,0,'QSO','BROADLINE'
4040,55605,840,'v5_10_0',Decimal('4548866615123353600'),207.96035,-0.127467,46.64,1.43937,0.000136,0,'QSO','BROADLINE'
4709,55720,668,'v5_10_0',Decimal('5302046375730454528'),206.26675,41.533741,18,0.771977,8.20E-05,0,'QSO','BROADLINE'
4710,55707,968,'v5_10_0',Decimal('5303254738791276544'),209.5212,39.588434,20.54,0.878601,0.000158,0,'QSO','BROADLINE'
4713,56044,686,'v5_10_0',Decimal('5306554928595968000'),216.25609,38.350146,48.67,1.14481,0.00016,0,'QSO','BROADLINE'
4782,55654,862,'v5_10_0',Decimal('5384290394136616960'),214.8346,5.1859,40.88,0.787486,6.50E-05,0,'QSO','BROADLINE'
4862,55685,792,'v5_10_0',Decimal('5474343145750634496'),212.91635,7.682568,32.11,1.098,0.000147,0,'QSO','BROADLINE'
5443,56010,81,'v5_10_0',Decimal('6128295558886957056'),208.27644,11.634643,41.86,1.62824,0.00016,0,'QSO','BROADLINE'
5443,56010,316,'v5_10_0',Decimal('6128360155195088896'),207.37435,12.451913,26.54,1.71764,0.000244,0,'QSO','BROADLINE'
5447,55958,336,'v5_10_0',Decimal('6132869251508183040'),209.45166,8.032896,31.59,1.71198,0.000224,0,'QSO','BROADLINE'
5447,55958,342,'v5_10_0',Decimal('6132870900775624704'),209.45628,8.403998,11.13,0.373964,3.70E-05,0,'QSO','BROADLINE'
5448,56013,222,'v5_10_0',Decimal('6133963816256380928'),210.11754,12.63015,17.79,0.688647,5.00E-05,0,'QSO','BROADLINE'
5448,56013,300,'v5_10_0',Decimal('6133985256733122560'),209.65158,12.476813,23.92,0.357839,4.80E-05,0,'QSO','BROADLINE'
5449,56030,274,'v5_10_0',Decimal('6135104010099597312'),210.34214,17.05247,37.56,1.79501,0.000162,0,'QSO','BROADLINE'
5454,56015,372,'v5_10_0',Decimal('6140760447417032704'),212.30995,16.516281,28.58,0.302607,3.10E-05,0,'QSO','BROADLINE'
5455,56009,456,'v5_10_0',Decimal('6141909436967395328'),212.61725,13.997284,31.43,2.20462,0.000451,0,'QSO','BROADLINE'
5459,56035,372,'v5_10_0',Decimal('6146389947286790144'),214.44181,16.420061,34.49,1.71865,0.00025,0,'QSO','BROADLINE'
5462,55978,560,'v5_10_0',Decimal('6149819323097522176'),215.79377,9.56587,43.9,1.42519,0.000215,0,'QSO','BROADLINE'
5851,56075,170,'v5_10_0',Decimal('6587687186102984704'),206.09312,20.353215,39.35,1.07564,0.000104,0,'QSO','BROADLINE'
5870,56065,360,'v5_10_0',Decimal('6609131510967541760'),209.95938,20.784294,33.93,1.4468,0.000112,0,'QSO','BROADLINE'
5870,56065,802,'v5_10_0',Decimal('6609253007002411008'),210.64354,21.997667,43.54,0.066299,1.30E-05,0,'QSO','BROADLINE'
5895,56046,250,'v5_10_0',Decimal('6637248771750076416'),214.04441,18.239315,20.61,2.0227,0.000133,0,'QSO','BROADLINE'
5898,56045,430,'v5_10_0',Decimal('6640675949477076992'),214.624,21.367388,25,1.47297,0.000169,0,'QSO','BROADLINE'
5898,56045,670,'v5_10_0',Decimal('6640741920174743552'),215.28631,22.688175,39.1,2.18402,8.20E-05,0,'QSO','BROADLINE'
6002,56104,740,'v5_10_0',Decimal('6757854752929718272'),205.71397,26.098679,14.04,0.766937,3.30E-05,0,'QSO','BROADLINE'
6003,56311,944,'v5_10_0',Decimal('6759036731402461184'),205.75074,28.735421,39.8,0.906952,7.10E-05,0,'QSO','BROADLINE'
6005,56090,854,'v5_10_0',Decimal('6761263788496756736'),208.99951,26.010841,44.56,0.851049,6.60E-05,0,'QSO','BROADLINE'
6006,56105,84,'v5_10_0',Decimal('6762178032666910720'),208.39967,26.529871,41.56,0.307913,2.10E-05,0,'QSO','STARBURST BROADLINE'
6006,56105,260,'v5_10_0',Decimal('6762226411178532864'),207.59868,26.878649,48.71,1.62094,0.000108,0,'QSO','BROADLINE'
6007,56066,978,'v5_10_0',Decimal('6763549672768249856'),213.50261,23.598649,26.33,1.77102,0.00017,0,'QSO','BROADLINE'
6008,56093,144,'v5_10_0',Decimal('6764446324953686016'),211.61086,25.155848,42.61,0.866833,4.20E-05,0,'QSO','BROADLINE'
6008,56093,916,'v5_10_0',Decimal('6764658530697846784'),212.00624,26.108963,36.92,0.824902,7.30E-05,0,'QSO','BROADLINE'
6009,56313,376,'v5_10_0',Decimal('6765636000225927168'),209.68908,26.969027,22.23,0.330627,3.40E-05,0,'QSO','STARBURST BROADLINE'
6012,56101,722,'v5_10_0',Decimal('6769108804145487872'),214.86419,28.593867,19.36,0.970983,0.000352,0,'QSO','BROADLINE'
6015,56096,432,'v5_10_0',Decimal('6772406789189115904'),215.05432,25.567764,31.73,2.22824,0.000277,0,'QSO','BROADLINE'
6015,56096,550,'v5_10_0',Decimal('6772439224782135296'),214.69489,25.92654,33.29,1.94739,0.000392,0,'QSO','BROADLINE'
6056,56092,674,'v5_10_0',Decimal('6818635205756035072'),214.92146,45.543823,31.62,1.50623,0.000189,0,'QSO','BROADLINE'
6059,56093,592,'v5_10_0',Decimal('6821990365504970752'),212.9989,42.663983,40.29,0.886509,9.90E-05,0,'QSO','BROADLINE'
